gene_id,logFC.diagBPD...diagCTL,logFC.diagMDD...diagCTL,logFC.diagSCZ...diagCTL,logCPM,F,PValue,FDR
ENSG00000187951,-0.0639527042731812,3.107636610398786,-0.1355200988614948,1.5192795208894592,29.980740056965587,9.878400010486208e-14,2.273316194413191e-9
ENSG00000266677,3.161217209204883,0.15146409147642098,0.6826779150651968,0.8834010583255195,25.692948675615746,2.922508120925169e-12,3.3627839693425455e-8
ENSG00000261253,2.7992124085619317,-0.07205794641164191,0.3579945805857935,-0.6307030963357476,23.015439758341234,2.7518484738780886e-11,2.1109429643118817e-7
ENSG00000175592,2.899430926541749,-0.3169590390499337,-0.08984341953530792,0.9922041512215631,19.495798817803298,6.199355324644654e-10,3.5666441021511856e-6
ENSG00000230916,-3.2884109310953273,-3.4970362753039685,-2.095812468261366,-0.41556154212825863,17.646308886967805,3.4623031137292953e-9,1.5935596311250455e-5
ENSG00000225972,-4.549338035640467,-4.675265296603469,-0.9161519065823545,3.857000098264127,17.387962035597145,4.4241485110568064e-9,1.6573572176936543e-5
ENSG00000173762,2.118423492726358,-0.527984471575804,-0.5826668037560785,-0.8023827550337508,17.250871502657034,5.041281242713067e-9,1.6573572176936543e-5
ENSG00000229344,3.3255319642146555,-0.08644985308988809,3.4629248681331775,4.099503696934533,16.93230605014227,6.837670324405681e-9,1.9669413396943492e-5
ENSG00000257743,-2.4981064540148656,-2.673734515955713,-2.3233147785651616,-1.0963854632044217,16.348750500155532,1.2009504443046844e-8,3.070830286087078e-5
ENSG00000259649,2.020117621298051,-0.008035102249299137,-0.004896289564019361,-1.4026188523793386,16.219860956982735,1.3612311192648551e-8,3.1326011747642116e-5
ENSG00000262902,-1.3808879288433111,-1.2534541434167321,1.5459342023471538,2.5624726783849305,15.62436610895674,2.4384084244816863e-8,5.101372097508822e-5
ENSG00000205426,-1.8797769488591376,-1.5310530277693555,-1.856792523191208,0.3466470406846299,15.474035291581158,2.8280910665510072e-8,5.423571642878194e-5
ENSG00000134668,2.992456734223935,-0.01849251634661232,1.9597893902694754,1.2784930843178808,14.97989535442485,4.6184833101026595e-8,8.1757812627225e-5
ENSG00000174576,3.1221018429201206,-1.630210738050835,-0.06673318829973256,4.501592869561012,14.630087477109965,6.554941877138659e-8,1.0537645153108771e-4
ENSG00000064886,0.751309085214672,-0.6417000060916027,3.0809997124097026,0.9092024784630688,14.583593353105684,6.868495080894779e-8,1.0537645153108771e-4
ENSG00000246250,1.6768481492671174,0.07652628274466422,0.44479862720773466,-0.8417382748660407,12.562318157383322,5.468500801178895e-7,7.764904705379338e-4
ENSG00000015520,2.821607360330677,0.9532355645200898,1.2170039482734865,-0.7580567149531859,12.516755698240383,5.736035284032884e-7,7.764904705379338e-4
ENSG00000200127,2.044458039079096,0.11225894999107772,0.46018643844253987,-1.3893368267894766,12.444131702166327,6.190365019548143e-7,7.914381677492301e-4
ENSG00000147174,1.9747292254356132,0.19631591498053289,0.8315925792258733,1.4620412871059956,12.004599998133925,9.843183674559922e-7,0.001192216767908671
ENSG00000081923,0.6172942181272877,0.05374902741287769,0.17314546768951516,2.590994433850636,11.567819395260663,1.567199235291619e-6,0.0017484671814509175
ENSG00000271590,1.632367054933697,0.09731751789726129,0.49997737541092757,0.0811988326069875,11.55107654734754,1.5955247386463854e-6,0.0017484671814509175
ENSG00000232489,0.6291410114260787,0.049750768567777784,1.8789154658694331,0.7410164175940754,11.220654516461956,2.275028966826696e-6,0.002379783709708307
ENSG00000074047,1.4713294599819668,-0.5803959249358921,0.9983273144041982,1.3542827455555964,11.090351748740279,2.6184428837067423e-6,0.0026199228731627507
ENSG00000181019,0.12142267306786568,-0.23496401868141892,0.800882047880378,2.7261207725536885,10.894963494920743,3.235257955941163e-6,0.003060819507758816
ENSG00000211899,-0.31739970103098974,-0.6704078499620236,1.6496547835223596,-1.5768432788937774,10.869721271029045,3.3250983224251684e-6,0.003060819507758816
ENSG00000232192,1.7961849403064754,0.00726555361347986,0.5600427054169607,-1.6286496069830885,10.303767266599806,6.168408691490366e-6,0.005459753431433377
ENSG00000183019,1.8986865372465314,0.37914118153956283,0.5718716469853534,-1.448356441574705,10.241281548967065,6.60691685708446e-6,0.005536308401816012
ENSG00000132840,0.3252877976474645,-0.2110396853914854,0.36665722223691316,1.2435251015213327,10.223685046211262,6.736046375998276e-6,0.005536308401816012
ENSG00000117228,1.522924375313169,0.09612385217104803,0.36446863651578554,2.281007995334391,10.123288561043596,7.523606022424295e-6,0.005970370530829321
